hs88,hs2012,hs2012_count,hs88_count,mapping_type,ambiguous_mapping,mapping_weight
285000,285000,1,1,one_to_one,FALSE,1
382390,285210,27,1,one_to_many,TRUE,0.037037037037037035
382390,285290,27,1,one_to_many,TRUE,0.037037037037037035
285100,285300,1,1,one_to_one,FALSE,1
290110,290110,1,1,one_to_one,FALSE,1
290121,290121,1,1,one_to_one,FALSE,1
290122,290122,1,1,one_to_one,FALSE,1
290123,290123,1,1,one_to_one,FALSE,1
290124,290124,1,1,one_to_one,FALSE,1
290129,290129,1,1,one_to_one,FALSE,1
290211,290211,1,1,one_to_one,FALSE,1
290219,290219,1,1,one_to_one,FALSE,1
290220,290220,1,1,one_to_one,FALSE,1
290230,290230,1,1,one_to_one,FALSE,1
290241,290241,1,1,one_to_one,FALSE,1
290242,290242,1,1,one_to_one,FALSE,1
290243,290243,1,1,one_to_one,FALSE,1
290244,290244,1,1,one_to_one,FALSE,1
290250,290250,1,1,one_to_one,FALSE,1
290260,290260,1,1,one_to_one,FALSE,1
290270,290270,1,1,one_to_one,FALSE,1
290290,290290,1,1,one_to_one,FALSE,1
290311,290311,1,1,one_to_one,FALSE,1
290312,290312,1,1,one_to_one,FALSE,1
290313,290313,1,1,one_to_one,FALSE,1
290314,290314,1,1,one_to_one,FALSE,1
290315,290315,1,1,one_to_one,FALSE,1
290319,290319,1,1,one_to_one,FALSE,1
290321,290321,1,1,one_to_one,FALSE,1
290322,290322,1,1,one_to_one,FALSE,1
290323,290323,1,1,one_to_one,FALSE,1
290329,290329,1,1,one_to_one,FALSE,1
290330,290331,2,1,one_to_many,TRUE,0.5
290330,290339,2,1,one_to_many,TRUE,0.5
290340,290371,9,1,one_to_many,TRUE,0.1111111111111111
290340,290372,9,1,one_to_many,TRUE,0.1111111111111111
290340,290373,9,1,one_to_many,TRUE,0.1111111111111111
290340,290374,9,1,one_to_many,TRUE,0.1111111111111111
290340,290375,9,1,one_to_many,TRUE,0.1111111111111111
290340,290376,9,1,one_to_many,TRUE,0.1111111111111111
290340,290377,9,1,one_to_many,TRUE,0.1111111111111111
290340,290378,9,1,one_to_many,TRUE,0.1111111111111111
290340,290379,9,1,one_to_many,TRUE,0.1111111111111111
290351,290381,1,1,one_to_one,FALSE,1
290359,290382,2,1,one_to_many,TRUE,0.5
290359,290389,2,1,one_to_many,TRUE,0.5
290361,290391,1,1,one_to_one,FALSE,1
290362,290392,1,1,one_to_one,FALSE,1
290369,290399,1,1,one_to_one,FALSE,1
290410,290410,1,1,one_to_one,FALSE,1
290420,290420,1,1,one_to_one,FALSE,1
290490,290490,1,1,one_to_one,FALSE,1
290511,290511,1,1,one_to_one,FALSE,1
290512,290512,1,1,one_to_one,FALSE,1
290513,290513,1,1,one_to_one,FALSE,1
290514,290514,1,1,one_to_one,FALSE,1
290516,290516,1,1,one_to_one,FALSE,1
290517,290517,1,1,one_to_one,FALSE,1
290519,290519,1,1,one_to_one,FALSE,1
290522,290522,1,1,one_to_one,FALSE,1
290529,290529,1,1,one_to_one,FALSE,1
290531,290531,1,1,one_to_one,FALSE,1
290532,290532,1,1,one_to_one,FALSE,1
290539,290539,1,1,one_to_one,FALSE,1
290541,290541,1,1,one_to_one,FALSE,1
290542,290542,1,1,one_to_one,FALSE,1
290543,290543,1,1,one_to_one,FALSE,1
290544,290544,1,1,one_to_one,FALSE,1
152090,290545,1,1,one_to_one,FALSE,1
290549,290549,1,1,one_to_one,FALSE,1
290550,290551,2,1,one_to_many,TRUE,0.5
290550,290559,2,1,one_to_many,TRUE,0.5
290611,290611,1,1,one_to_one,FALSE,1
290612,290612,1,1,one_to_one,FALSE,1
290613,290613,1,1,one_to_one,FALSE,1
290619,290619,1,1,one_to_one,FALSE,1
290621,290621,1,1,one_to_one,FALSE,1
290629,290629,1,1,one_to_one,FALSE,1
290711,290711,1,1,one_to_one,FALSE,1
290712,290712,1,1,one_to_one,FALSE,1
290713,290713,1,1,one_to_one,FALSE,1
290715,290715,1,1,one_to_one,FALSE,1
290719,290719,1,1,one_to_one,FALSE,1
290721,290721,1,1,one_to_one,FALSE,1
290722,290722,1,1,one_to_one,FALSE,1
290723,290723,1,1,one_to_one,FALSE,1
290729,290729,1,1,one_to_one,FALSE,1
290810,290811,2,1,one_to_many,TRUE,0.5
290810,290819,2,1,one_to_many,TRUE,0.5
290890,290891,3,1,one_to_many,TRUE,0.3333333333333333
290890,290892,3,1,one_to_many,TRUE,0.3333333333333333
290890,290899,3,1,one_to_many,TRUE,0.3333333333333333
290911,290911,1,1,one_to_one,FALSE,1
290919,290919,1,1,one_to_one,FALSE,1
290920,290920,1,1,one_to_one,FALSE,1
290930,290930,1,1,one_to_one,FALSE,1
290941,290941,1,1,one_to_one,FALSE,1
290943,290943,1,1,one_to_one,FALSE,1
290944,290944,1,1,one_to_one,FALSE,1
290949,290949,1,1,one_to_one,FALSE,1
290950,290950,1,1,one_to_one,FALSE,1
290960,290960,1,1,one_to_one,FALSE,1
291010,291010,1,1,one_to_one,FALSE,1
291020,291020,1,1,one_to_one,FALSE,1
291030,291030,1,1,one_to_one,FALSE,1
291090,291040,2,1,one_to_many,TRUE,0.5
291090,291090,2,1,one_to_many,TRUE,0.5
291100,291100,1,1,one_to_one,FALSE,1
291211,291211,1,1,one_to_one,FALSE,1
291212,291212,1,1,one_to_one,FALSE,1
291219,291219,1,1,one_to_one,FALSE,1
291221,291221,1,1,one_to_one,FALSE,1
291229,291229,1,1,one_to_one,FALSE,1
291241,291241,1,1,one_to_one,FALSE,1
291242,291242,1,1,one_to_one,FALSE,1
291249,291249,1,1,one_to_one,FALSE,1
291250,291250,1,1,one_to_one,FALSE,1
291260,291260,1,1,one_to_one,FALSE,1
291300,291300,1,1,one_to_one,FALSE,1
291411,291411,1,1,one_to_one,FALSE,1
291412,291412,1,1,one_to_one,FALSE,1
291413,291413,1,1,one_to_one,FALSE,1
291419,291419,1,1,one_to_one,FALSE,1
291422,291422,1,1,one_to_one,FALSE,1
291423,291423,1,1,one_to_one,FALSE,1
291429,291429,1,1,one_to_one,FALSE,1
291430,291431,2,1,one_to_many,TRUE,0.5
291430,291439,2,1,one_to_many,TRUE,0.5
291449,291440,1,1,one_to_one,FALSE,1
291450,291450,1,1,one_to_one,FALSE,1
291461,291461,1,1,one_to_one,FALSE,1
291469,291469,1,1,one_to_one,FALSE,1
291470,291470,1,1,one_to_one,FALSE,1
291511,291511,1,1,one_to_one,FALSE,1
291512,291512,1,1,one_to_one,FALSE,1
291513,291513,1,1,one_to_one,FALSE,1
291521,291521,1,1,one_to_one,FALSE,1
291524,291524,1,1,one_to_one,FALSE,1
291529,291529,1,1,one_to_one,FALSE,1
291531,291531,1,1,one_to_one,FALSE,1
291532,291532,1,1,one_to_one,FALSE,1
291533,291533,1,1,one_to_one,FALSE,1
291539,291536,2,1,one_to_many,TRUE,0.5
291539,291539,2,1,one_to_many,TRUE,0.5
291540,291540,1,1,one_to_one,FALSE,1
291550,291550,1,1,one_to_one,FALSE,1
291560,291560,1,1,one_to_one,FALSE,1
291570,291570,1,1,one_to_one,FALSE,1
291590,291590,1,1,one_to_one,FALSE,1
291611,291611,1,1,one_to_one,FALSE,1
291612,291612,1,1,one_to_one,FALSE,1
291613,291613,1,1,one_to_one,FALSE,1
291614,291614,1,1,one_to_one,FALSE,1
291615,291615,1,1,one_to_one,FALSE,1
291619,291616,2,1,one_to_many,TRUE,0.5
291619,291619,2,1,one_to_many,TRUE,0.5
291620,291620,1,1,one_to_one,FALSE,1
291631,291631,1,1,one_to_one,FALSE,1
291632,291632,1,1,one_to_one,FALSE,1
291633,291634,1,1,one_to_one,FALSE,1
291639,291639,1,1,one_to_one,FALSE,1
291711,291711,1,1,one_to_one,FALSE,1
291712,291712,1,1,one_to_one,FALSE,1
291713,291713,1,1,one_to_one,FALSE,1
291714,291714,1,1,one_to_one,FALSE,1
291719,291719,1,1,one_to_one,FALSE,1
291720,291720,1,1,one_to_one,FALSE,1
291732,291732,1,1,one_to_one,FALSE,1
291733,291733,1,1,one_to_one,FALSE,1
291734,291734,1,1,one_to_one,FALSE,1
291735,291735,1,1,one_to_one,FALSE,1
291736,291736,1,1,one_to_one,FALSE,1
291737,291737,1,1,one_to_one,FALSE,1
291739,291739,1,1,one_to_one,FALSE,1
291811,291811,1,1,one_to_one,FALSE,1
291812,291812,1,1,one_to_one,FALSE,1
291813,291813,1,1,one_to_one,FALSE,1
291814,291814,1,1,one_to_one,FALSE,1
291815,291815,1,1,one_to_one,FALSE,1
291816,291816,1,1,one_to_one,FALSE,1
291819,291818,2,1,one_to_many,TRUE,0.5
291819,291819,2,1,one_to_many,TRUE,0.5
291821,291821,1,1,one_to_one,FALSE,1
291822,291822,1,1,one_to_one,FALSE,1
291823,291823,1,1,one_to_one,FALSE,1
291829,291829,1,1,one_to_one,FALSE,1
291830,291830,1,1,one_to_one,FALSE,1
291890,291891,2,1,one_to_many,TRUE,0.5
291890,291899,2,1,one_to_many,TRUE,0.5
291900,291910,2,1,one_to_many,TRUE,0.5
291900,291990,2,1,one_to_many,TRUE,0.5
292010,292011,2,1,one_to_many,TRUE,0.5
292010,292019,2,1,one_to_many,TRUE,0.5
292090,292090,1,1,one_to_one,FALSE,1
292111,292111,1,1,one_to_one,FALSE,1
292119,292119,1,1,one_to_one,FALSE,1
292121,292121,1,1,one_to_one,FALSE,1
292122,292122,1,1,one_to_one,FALSE,1
292129,292129,1,1,one_to_one,FALSE,1
292130,292130,1,1,one_to_one,FALSE,1
292141,292141,1,1,one_to_one,FALSE,1
292142,292142,1,1,one_to_one,FALSE,1
292143,292143,1,1,one_to_one,FALSE,1
292144,292144,1,1,one_to_one,FALSE,1
292145,292145,1,1,one_to_one,FALSE,1
292149,292146,2,1,one_to_many,TRUE,0.5
292149,292149,2,1,one_to_many,TRUE,0.5
292151,292151,1,1,one_to_one,FALSE,1
292159,292159,1,1,one_to_one,FALSE,1
292211,292211,1,1,one_to_one,FALSE,1
292212,292212,1,1,one_to_one,FALSE,1
292213,292213,1,1,one_to_one,FALSE,1
292219,292214,2,1,one_to_many,TRUE,0.5
292219,292219,2,1,one_to_many,TRUE,0.5
292221,292221,1,1,one_to_one,FALSE,1
292229,292229,1,1,one_to_one,FALSE,1
292230,292231,2,1,one_to_many,TRUE,0.5
292230,292239,2,1,one_to_many,TRUE,0.5
292241,292241,1,1,one_to_one,FALSE,1
292242,292242,1,1,one_to_one,FALSE,1
292249,292243,3,1,one_to_many,TRUE,0.3333333333333333
292249,292244,3,1,one_to_many,TRUE,0.3333333333333333
292249,292249,3,1,one_to_many,TRUE,0.3333333333333333
292250,292250,1,1,one_to_one,FALSE,1
292310,292310,1,1,one_to_one,FALSE,1
292320,292320,1,1,one_to_one,FALSE,1
292390,292390,1,1,one_to_one,FALSE,1
292410,292411,3,1,one_to_many,TRUE,0.3333333333333333
292410,292412,3,1,one_to_many,TRUE,0.3333333333333333
292410,292419,3,1,one_to_many,TRUE,0.3333333333333333
292421,292421,1,1,one_to_one,FALSE,1
292429,292423,3,1,one_to_many,TRUE,0.3333333333333333
292429,292424,3,1,one_to_many,TRUE,0.3333333333333333
292429,292429,3,1,one_to_many,TRUE,0.3333333333333333
292511,292511,1,1,one_to_one,FALSE,1
292519,292512,2,1,one_to_many,TRUE,0.5
292519,292519,2,1,one_to_many,TRUE,0.5
292520,292521,2,1,one_to_many,TRUE,0.5
292520,292529,2,1,one_to_many,TRUE,0.5
292610,292610,1,1,one_to_one,FALSE,1
292620,292620,1,1,one_to_one,FALSE,1
292690,292630,2,1,one_to_many,TRUE,0.5
292690,292690,2,1,one_to_many,TRUE,0.5
292700,292700,1,1,one_to_one,FALSE,1
292800,292800,1,1,one_to_one,FALSE,1
292910,292910,1,1,one_to_one,FALSE,1
292990,292990,1,1,one_to_one,FALSE,1
293020,293020,1,1,one_to_one,FALSE,1
293030,293030,1,1,one_to_one,FALSE,1
293040,293040,1,1,one_to_one,FALSE,1
293090,293050,2,1,one_to_many,TRUE,0.5
293090,293090,2,1,one_to_many,TRUE,0.5
293100,293110,3,1,one_to_many,TRUE,0.3333333333333333
293100,293120,3,1,one_to_many,TRUE,0.3333333333333333
293100,293190,3,1,one_to_many,TRUE,0.3333333333333333
293211,293211,1,1,one_to_one,FALSE,1
293212,293212,1,1,one_to_one,FALSE,1
293213,293213,1,1,one_to_one,FALSE,1
293219,293219,1,1,one_to_one,FALSE,1
293229,293220,1,1,one_to_one,FALSE,1
293290,293291,6,1,one_to_many,TRUE,0.16666666666666666
293290,293292,6,1,one_to_many,TRUE,0.16666666666666666
293290,293293,6,1,one_to_many,TRUE,0.16666666666666666
293290,293294,6,1,one_to_many,TRUE,0.16666666666666666
293290,293295,6,1,one_to_many,TRUE,0.16666666666666666
293290,293299,6,1,one_to_many,TRUE,0.16666666666666666
293311,293311,1,1,one_to_one,FALSE,1
293319,293319,1,1,one_to_one,FALSE,1
293321,293321,1,1,one_to_one,FALSE,1
293329,293329,1,1,one_to_one,FALSE,1
293331,293331,1,1,one_to_one,FALSE,1
293339,293332,3,1,one_to_many,TRUE,0.3333333333333333
293339,293333,3,1,one_to_many,TRUE,0.3333333333333333
293339,293339,3,1,one_to_many,TRUE,0.3333333333333333
293340,293341,2,1,one_to_many,TRUE,0.5
293340,293349,2,1,one_to_many,TRUE,0.5
293351,293352,3,1,one_to_many,TRUE,0.3333333333333333
293351,293353,3,1,one_to_many,TRUE,0.3333333333333333
293351,293354,3,1,one_to_many,TRUE,0.3333333333333333
293359,293355,2,1,one_to_many,TRUE,0.5
293359,293359,2,1,one_to_many,TRUE,0.5
293361,293361,1,1,one_to_one,FALSE,1
293369,293369,1,1,one_to_one,FALSE,1
293371,293371,1,1,one_to_one,FALSE,1
293379,293372,2,1,one_to_many,TRUE,0.5
293379,293379,2,1,one_to_many,TRUE,0.5
293390,293391,2,1,one_to_many,TRUE,0.5
293390,293399,2,1,one_to_many,TRUE,0.5
293410,293410,1,1,one_to_one,FALSE,1
293420,293420,1,1,one_to_one,FALSE,1
293430,293430,1,1,one_to_one,FALSE,1
293490,293491,3,1,one_to_many,TRUE,0.3333333333333333
293490,293499,3,1,one_to_many,TRUE,0.3333333333333333
293500,293500,1,1,one_to_one,FALSE,1
293621,293621,1,1,one_to_one,FALSE,1
293622,293622,1,1,one_to_one,FALSE,1
293623,293623,1,1,one_to_one,FALSE,1
293624,293624,1,1,one_to_one,FALSE,1
293625,293625,1,1,one_to_one,FALSE,1
293626,293626,1,1,one_to_one,FALSE,1
293627,293627,1,1,one_to_one,FALSE,1
293628,293628,1,1,one_to_one,FALSE,1
293629,293629,1,1,one_to_one,FALSE,1
293690,293690,1,1,one_to_one,FALSE,1
293710,293711,1,1,one_to_one,FALSE,1
293791,293712,1,1,one_to_one,FALSE,1
293799,293719,3,1,one_to_many,TRUE,0.3333333333333333
293721,293721,1,1,one_to_one,FALSE,1
293722,293722,1,1,one_to_one,FALSE,1
293792,293723,1,1,one_to_one,FALSE,1
293799,293729,3,1,one_to_many,TRUE,0.3333333333333333
293490,293750,3,1,one_to_many,TRUE,0.3333333333333333
293799,293790,3,1,one_to_many,TRUE,0.3333333333333333
293810,293810,1,1,one_to_one,FALSE,1
293890,293890,1,1,one_to_one,FALSE,1
293910,293911,2,1,one_to_many,TRUE,0.5
293910,293919,2,1,one_to_many,TRUE,0.5
293929,293920,1,1,one_to_one,FALSE,1
293930,293930,1,1,one_to_one,FALSE,1
293940,293941,5,1,one_to_many,TRUE,0.2
293940,293942,5,1,one_to_many,TRUE,0.2
293940,293943,5,1,one_to_many,TRUE,0.2
293940,293944,5,1,one_to_many,TRUE,0.2
293940,293949,5,1,one_to_many,TRUE,0.2
293950,293951,2,1,one_to_many,TRUE,0.5
293950,293959,2,1,one_to_many,TRUE,0.5
293960,293961,4,1,one_to_many,TRUE,0.25
293960,293962,4,1,one_to_many,TRUE,0.25
293960,293963,4,1,one_to_many,TRUE,0.25
293960,293969,4,1,one_to_many,TRUE,0.25
293990,293991,2,1,one_to_many,TRUE,0.5
293990,293999,2,1,one_to_many,TRUE,0.5
294000,294000,1,1,one_to_one,FALSE,1
294110,294110,1,1,one_to_one,FALSE,1
294120,294120,1,1,one_to_one,FALSE,1
294130,294130,1,1,one_to_one,FALSE,1
294140,294140,1,1,one_to_one,FALSE,1
294150,294150,1,1,one_to_one,FALSE,1
294190,294190,1,1,one_to_one,FALSE,1
294200,294200,1,1,one_to_one,FALSE,1
300120,300120,1,1,one_to_one,FALSE,1
300190,300190,1,1,one_to_one,FALSE,1
300210,300210,1,1,one_to_one,FALSE,1
300220,300220,1,1,one_to_one,FALSE,1
300239,300230,1,1,one_to_one,FALSE,1
300290,300290,1,1,one_to_one,FALSE,1
300310,300310,1,1,one_to_one,FALSE,1
300320,300320,1,1,one_to_one,FALSE,1
300331,300331,1,1,one_to_one,FALSE,1
300339,300339,1,1,one_to_one,FALSE,1
300340,300340,1,1,one_to_one,FALSE,1
300390,300390,1,1,one_to_one,FALSE,1
300410,300410,1,1,one_to_one,FALSE,1
300420,300420,1,1,one_to_one,FALSE,1
300431,300431,1,1,one_to_one,FALSE,1
300432,300432,1,1,one_to_one,FALSE,1
300439,300439,1,1,one_to_one,FALSE,1
300440,300440,1,1,one_to_one,FALSE,1
300450,300450,1,1,one_to_one,FALSE,1
300490,300490,2,1,one_to_many,TRUE,0.5
300510,300510,1,1,one_to_one,FALSE,1
300590,300590,1,1,one_to_one,FALSE,1
300610,300610,1,1,one_to_one,FALSE,1
300620,300620,1,1,one_to_one,FALSE,1
300630,300630,1,1,one_to_one,FALSE,1
300640,300640,1,1,one_to_one,FALSE,1
300650,300650,1,1,one_to_one,FALSE,1
300660,300660,1,1,one_to_one,FALSE,1
382390,300670,27,1,one_to_many,TRUE,0.037037037037037035
392690,300691,3,1,one_to_many,TRUE,0.3333333333333333
300490,300692,2,1,one_to_many,TRUE,0.5
310100,310100,1,1,one_to_one,FALSE,1
310210,310210,1,1,one_to_one,FALSE,1
310221,310221,1,1,one_to_one,FALSE,1
310229,310229,1,1,one_to_one,FALSE,1
310230,310230,1,1,one_to_one,FALSE,1
310240,310240,1,1,one_to_one,FALSE,1
310250,310250,1,1,one_to_one,FALSE,1
310260,310260,1,1,one_to_one,FALSE,1
310280,310280,1,1,one_to_one,FALSE,1
310290,310290,1,1,one_to_one,FALSE,1
310310,310310,1,1,one_to_one,FALSE,1
310390,310390,1,1,one_to_one,FALSE,1
310420,310420,1,1,one_to_one,FALSE,1
310430,310430,1,1,one_to_one,FALSE,1
310490,310490,1,1,one_to_one,FALSE,1
310510,310510,1,1,one_to_one,FALSE,1
310520,310520,1,1,one_to_one,FALSE,1
310530,310530,1,1,one_to_one,FALSE,1
310540,310540,1,1,one_to_one,FALSE,1
310551,310551,1,1,one_to_one,FALSE,1
310559,310559,1,1,one_to_one,FALSE,1
310560,310560,1,1,one_to_one,FALSE,1
310590,310590,1,1,one_to_one,FALSE,1
320110,320110,1,1,one_to_one,FALSE,1
320120,320120,1,1,one_to_one,FALSE,1
320190,320190,1,1,one_to_one,FALSE,1
320210,320210,1,1,one_to_one,FALSE,1
320290,320290,1,1,one_to_one,FALSE,1
320300,320300,1,1,one_to_one,FALSE,1
320411,320411,1,1,one_to_one,FALSE,1
320412,320412,1,1,one_to_one,FALSE,1
320413,320413,1,1,one_to_one,FALSE,1
320414,320414,1,1,one_to_one,FALSE,1
320415,320415,1,1,one_to_one,FALSE,1
320416,320416,1,1,one_to_one,FALSE,1
320417,320417,1,1,one_to_one,FALSE,1
320419,320419,1,1,one_to_one,FALSE,1
320420,320420,1,1,one_to_one,FALSE,1
320490,320490,1,1,one_to_one,FALSE,1
320500,320500,1,1,one_to_one,FALSE,1
320610,320611,2,1,one_to_many,TRUE,0.5
320610,320619,2,1,one_to_many,TRUE,0.5
320620,320620,1,1,one_to_one,FALSE,1
320641,320641,1,1,one_to_one,FALSE,1
320642,320642,1,1,one_to_one,FALSE,1
320649,320649,1,1,one_to_one,FALSE,1
320650,320650,1,1,one_to_one,FALSE,1
320710,320710,1,1,one_to_one,FALSE,1
320720,320720,1,1,one_to_one,FALSE,1
320730,320730,1,1,one_to_one,FALSE,1
320740,320740,1,1,one_to_one,FALSE,1
320810,320810,1,1,one_to_one,FALSE,1
320820,320820,1,1,one_to_one,FALSE,1
320890,320890,1,1,one_to_one,FALSE,1
320910,320910,1,1,one_to_one,FALSE,1
320990,320990,1,1,one_to_one,FALSE,1
321000,321000,1,1,one_to_one,FALSE,1
321100,321100,1,1,one_to_one,FALSE,1
321210,321210,1,1,one_to_one,FALSE,1
321290,321290,1,1,one_to_one,FALSE,1
321310,321310,1,1,one_to_one,FALSE,1
321390,321390,1,1,one_to_one,FALSE,1
321410,321410,1,1,one_to_one,FALSE,1
321490,321490,1,1,one_to_one,FALSE,1
321511,321511,1,1,one_to_one,FALSE,1
321519,321519,1,1,one_to_one,FALSE,1
321590,321590,1,1,one_to_one,FALSE,1
330112,330112,1,1,one_to_one,FALSE,1
330113,330113,1,1,one_to_one,FALSE,1
330119,330119,1,1,one_to_one,FALSE,1
330124,330124,1,1,one_to_one,FALSE,1
330125,330125,1,1,one_to_one,FALSE,1
330129,330129,1,1,one_to_one,FALSE,1
330130,330130,1,1,one_to_one,FALSE,1
330190,330190,1,1,one_to_one,FALSE,1
330210,330210,1,1,one_to_one,FALSE,1
330290,330290,1,1,one_to_one,FALSE,1
330300,330300,1,1,one_to_one,FALSE,1
330410,330410,1,1,one_to_one,FALSE,1
330420,330420,1,1,one_to_one,FALSE,1
330430,330430,1,1,one_to_one,FALSE,1
330491,330491,1,1,one_to_one,FALSE,1
330499,330499,1,1,one_to_one,FALSE,1
330510,330510,1,1,one_to_one,FALSE,1
330520,330520,1,1,one_to_one,FALSE,1
330530,330530,1,1,one_to_one,FALSE,1
330590,330590,1,1,one_to_one,FALSE,1
330610,330610,1,1,one_to_one,FALSE,1
540210,330620,3,1,one_to_many,TRUE,0.3333333333333333
330690,330690,1,1,one_to_one,FALSE,1
330710,330710,1,1,one_to_one,FALSE,1
330720,330720,1,1,one_to_one,FALSE,1
330730,330730,1,1,one_to_one,FALSE,1
330741,330741,1,1,one_to_one,FALSE,1
330749,330749,1,1,one_to_one,FALSE,1
330790,330790,1,1,one_to_one,FALSE,1
340111,340111,1,1,one_to_one,FALSE,1
340119,340119,1,1,one_to_one,FALSE,1
340120,340120,1,1,one_to_one,FALSE,1
340220,340130,2,1,one_to_many,TRUE,0.5
340211,340211,1,1,one_to_one,FALSE,1
340212,340212,1,1,one_to_one,FALSE,1
340213,340213,1,1,one_to_one,FALSE,1
340219,340219,1,1,one_to_one,FALSE,1
340220,340220,2,1,one_to_many,TRUE,0.5
340290,340290,1,1,one_to_one,FALSE,1
340311,340311,1,1,one_to_one,FALSE,1
340319,340319,1,1,one_to_one,FALSE,1
340391,340391,1,1,one_to_one,FALSE,1
340399,340399,1,1,one_to_one,FALSE,1
340420,340420,1,1,one_to_one,FALSE,1
340490,340490,1,1,one_to_one,FALSE,1
340510,340510,1,1,one_to_one,FALSE,1
340520,340520,1,1,one_to_one,FALSE,1
340530,340530,1,1,one_to_one,FALSE,1
340540,340540,1,1,one_to_one,FALSE,1
340590,340590,1,1,one_to_one,FALSE,1
340600,340600,1,1,one_to_one,FALSE,1
340700,340700,1,1,one_to_one,FALSE,1
350110,350110,1,1,one_to_one,FALSE,1
350190,350190,1,1,one_to_one,FALSE,1
350210,350211,2,1,one_to_many,TRUE,0.5
350210,350219,2,1,one_to_many,TRUE,0.5
350290,350220,2,1,one_to_many,TRUE,0.5
350290,350290,2,1,one_to_many,TRUE,0.5
350300,350300,1,1,one_to_one,FALSE,1
350400,350400,1,1,one_to_one,FALSE,1
350510,350510,1,1,one_to_one,FALSE,1
350520,350520,1,1,one_to_one,FALSE,1
350610,350610,1,1,one_to_one,FALSE,1
350691,350691,1,1,one_to_one,FALSE,1
350699,350699,1,1,one_to_one,FALSE,1
350710,350710,1,1,one_to_one,FALSE,1
350790,350790,1,1,one_to_one,FALSE,1
360100,360100,1,1,one_to_one,FALSE,1
360200,360200,1,1,one_to_one,FALSE,1
360300,360300,1,1,one_to_one,FALSE,1
360410,360410,1,1,one_to_one,FALSE,1
360490,360490,1,1,one_to_one,FALSE,1
360500,360500,1,1,one_to_one,FALSE,1
360610,360610,1,1,one_to_one,FALSE,1
360690,360690,1,1,one_to_one,FALSE,1
370110,370110,1,1,one_to_one,FALSE,1
370120,370120,1,1,one_to_one,FALSE,1
370130,370130,1,1,one_to_one,FALSE,1
370191,370191,1,1,one_to_one,FALSE,1
370199,370199,1,1,one_to_one,FALSE,1
370210,370210,1,1,one_to_one,FALSE,1
370231,370231,1,1,one_to_one,FALSE,1
370232,370232,1,1,one_to_one,FALSE,1
370239,370239,1,1,one_to_one,FALSE,1
370241,370241,1,1,one_to_one,FALSE,1
370242,370242,1,1,one_to_one,FALSE,1
370243,370243,1,1,one_to_one,FALSE,1
370244,370244,1,1,one_to_one,FALSE,1
370252,370252,1,1,one_to_one,FALSE,1
370253,370253,1,1,one_to_one,FALSE,1
370254,370254,1,1,one_to_one,FALSE,1
370255,370255,1,1,one_to_one,FALSE,1
370256,370256,1,1,one_to_one,FALSE,1
370293,370296,1,1,one_to_one,FALSE,1
370294,370297,1,1,one_to_one,FALSE,1
370295,370298,1,1,one_to_one,FALSE,1
370310,370310,1,1,one_to_one,FALSE,1
370320,370320,1,1,one_to_one,FALSE,1
370390,370390,1,1,one_to_one,FALSE,1
370400,370400,1,1,one_to_one,FALSE,1
370510,370510,1,1,one_to_one,FALSE,1
370590,370590,1,1,one_to_one,FALSE,1
370610,370610,1,1,one_to_one,FALSE,1
370690,370690,1,1,one_to_one,FALSE,1
370710,370710,1,1,one_to_one,FALSE,1
370790,370790,1,1,one_to_one,FALSE,1
380110,380110,1,1,one_to_one,FALSE,1
380120,380120,1,1,one_to_one,FALSE,1
380130,380130,1,1,one_to_one,FALSE,1
380190,380190,1,1,one_to_one,FALSE,1
380210,380210,1,1,one_to_one,FALSE,1
380290,380290,1,1,one_to_one,FALSE,1
380300,380300,1,1,one_to_one,FALSE,1
380400,380400,1,1,one_to_one,FALSE,1
380510,380510,1,1,one_to_one,FALSE,1
380590,380590,1,1,one_to_one,FALSE,1
380610,380610,1,1,one_to_one,FALSE,1
380620,380620,1,1,one_to_one,FALSE,1
380630,380630,1,1,one_to_one,FALSE,1
380690,380690,1,1,one_to_one,FALSE,1
380700,380700,1,1,one_to_one,FALSE,1
380890,380850,2,1,one_to_many,TRUE,0.5
380810,380891,1,1,one_to_one,FALSE,1
380820,380892,1,1,one_to_one,FALSE,1
380830,380893,1,1,one_to_one,FALSE,1
380840,380894,1,1,one_to_one,FALSE,1
380890,380899,2,1,one_to_many,TRUE,0.5
380910,380910,1,1,one_to_one,FALSE,1
380991,380991,1,1,one_to_one,FALSE,1
380992,380992,1,1,one_to_one,FALSE,1
380993,380993,1,1,one_to_one,FALSE,1
381010,381010,1,1,one_to_one,FALSE,1
381090,381090,1,1,one_to_one,FALSE,1
381111,381111,1,1,one_to_one,FALSE,1
381119,381119,1,1,one_to_one,FALSE,1
381121,381121,1,1,one_to_one,FALSE,1
381129,381129,1,1,one_to_one,FALSE,1
381190,381190,1,1,one_to_one,FALSE,1
381210,381210,1,1,one_to_one,FALSE,1
381220,381220,1,1,one_to_one,FALSE,1
381230,381230,1,1,one_to_one,FALSE,1
381300,381300,1,1,one_to_one,FALSE,1
381400,381400,1,1,one_to_one,FALSE,1
381511,381511,1,1,one_to_one,FALSE,1
381512,381512,1,1,one_to_one,FALSE,1
381519,381519,1,1,one_to_one,FALSE,1
381590,381590,1,1,one_to_one,FALSE,1
381600,381600,1,1,one_to_one,FALSE,1
