issue_area,item_id,source,item_name,treaty_type,treaty_open_year,source_url
environment,ieadb_2085,IEADB,Agreement Between The Government Of The French Republic And The Government Of The Italian Republic Concerning Transborder Cooperation Between Local Authorities,Agreement,1993,
environment,ieadb_2086,IEADB,Exchange Of Notes Constituting An Agreement Between The Government Of Australia And The Government Of The United Kingdom Of Great Britain And Northern Ireland Concerning Maralinga & Other Sites In Australia,Exchange of Notes Constituting An Agreement,1993,
environment,ieadb_2087,IEADB,Agreement Between The Government Of The Hellenic Republic And The Government Of The Romania On The Cooperation In Science And Technology,Agreement,1993,
environment,ieadb_2088,IEADB,"Agreement On Cooperation Between The Chamber Of Commerce And And Industry Of Romania And The Chamber Of Commerce, Industry, And Mines Of Cameroon",Agreement,1111,
environment,ieadb_2089,IEADB,"Protocol Of The Forth Session Of The Joint Greek-Albanian Inter-Ministerial Committee On Economic, Industrial, Technical And Scientific Cooperation Between The Governments Of The Republic Of Greece And The Republic Of Albania",Protocol,1994,
environment,ieadb_209,IEADB,Convention On Veterinary Medicine,Convention,1961,
environment,ieadb_2090,IEADB,Treaty On Friendly And Cooperative Relationships Between Romania And Croatia,Treaty,1994,
environment,ieadb_2091,IEADB,Treaty On Walvis Bay,Treaty,1994,
environment,ieadb_2092,IEADB,Treaty On Friendly And Cooperative Relations Between Romania And Lithuania,Treaty,1994,
environment,ieadb_2093,IEADB,Treaty Between Republic Of Poland And The Republic Of Lithuania On Friendly Relations And Good-Neighbourly Cooperation,Treaty,1994,
environment,ieadb_2094,IEADB,Map No 6 (Maritime Activity Zones) Attached To An Agreement On The Gaza Strip And The Jericho Area,Agreement,1994,
environment,ieadb_2095,IEADB,Treaty On Friendly And Cooperative Relations Between Romania And Albania,Treaty,1994,
environment,ieadb_2096,IEADB,Protocol Of The Sixth Meeting Of The Scientific And Technological Cooperation Joint Committee Of The Hellenic Republic And The Republic Of Hungary,Protocol,1994,
environment,ieadb_2097,IEADB,Treaty On Friendly And Cooperative Relations Between Romania And Czech Republic,Treaty,1994,
environment,ieadb_2098,IEADB,"Agreement Between The Government Of The Hellenic Republic And The Government Of The Azerbaijan Republic On Economic, Industrial And Technological Cooperation",Agreement,1994,
environment,ieadb_2099,IEADB,Agreement By And Between The Government Of The Finnish Republic And The Government Of The Russian Federation About Cooperation To Avert Disasters And To Prevent Their Consequences,Agreement,1994,https://treaties.un.org/doc/Publication/UNTS/Volume%201949/volume-1949-I-33392-English.pdf
environment,ieadb_21,IEADB,Additional Convention To The Convention Between France And Switzerland Regulating Fishing In The Frontier Waters,Convention,1891,
environment,ieadb_210,IEADB,Convention On The Protection Of Border Forests Against Fire,Convenio,1961,
environment,ieadb_2100,IEADB,"Agreement Between The Royal Government Of Cambodia And The Government Of Malaysia On Economic, Scientific And Technical Cooperation",Agreement,1994,
environment,ieadb_2101,IEADB,Agreement Between The Government Of The Hellenic Republic And The Government Of The Republic Of Croatia On Economic Cooperation,Agreement,1994,
environment,ieadb_2102,IEADB,"Framework Agreement Between The Government Of The Hellenic Republic And The Government Of The Republic Of Chile On Economic, Scientific And Technical Cooperation",Agreement,1994,
environment,ieadb_2103,IEADB,Agreement Concerning The Division Of The Water Of Al-Asi River (Orontes) Between The Syrian Arab Republic And The Lebanese Republic,Agreement,1994,
environment,ieadb_2104,IEADB,Agreement Between Italy And Switzerland Regarding The Bottling Of Italian Wines In Switzerland,Accord,1994,
environment,ieadb_2105,IEADB,Treaty Of Peace Between Israel And Jordan,Treaty,1994,
environment,ieadb_2106,IEADB,"Agreement On Arts, Culture, Education, Sport, Science And Technology Between France And South Africa",Agreement,1994,
environment,ieadb_2107,IEADB,Economic And Technical Agreement Between The Government Of Egypt And The Russian Federation,Agreement,1994,
environment,ieadb_2108,IEADB,Agreement Between The Government Of The French Republic And The Government Of Canada Relating To The Development Of Regional Cooperation Between The French Territorial Community Of Saint-Pierre-And-Miquelon And The Canadian Atlantic Provinces,Agreement,1994,
environment,ieadb_2109,IEADB,Protocol Of The First Session Of The Joint Greek-Romanian Commission For Scientific And Technological Cooperation,Protocol,1994,
environment,ieadb_211,IEADB,Agreement Between The Argentine Republic And The Republic Of Chile Concerning The Protection Of Frontier Forests Against Fire,Agreement,1961,
environment,ieadb_2110,IEADB,"Framework Agreement Between The Government Of The Republic Of Colombia And The Government Of The Hellenic Republic On Economic, Scientific And Technological Cooperation",Agreement,1994,
environment,ieadb_2111,IEADB,Agreement On An Exchange Of Information And Experience In The Field Of Radiation Protection,Agreement,1111,
environment,ieadb_2112,IEADB,Agreement Between The Government Of The Hellenic Republic And The Government Of The Republic Of Georgia On Economic And Technological Cooperation,Agreement,1995,
environment,ieadb_2113,IEADB,Agreement Between The Government Of Kazakhstan And The Government Of The Russian Federation On Cooperation In The Field Of Development Of Karachagansk Oil-Gas-Condensation Deposit,Agreement,1995,
environment,ieadb_2114,IEADB,"Protocol Between Poland And Russia On Organisational Enterprises To Realize The Agreement Between Poland And Russia On The Construction Of A System Of Gas Pipelines For The Transit Of Russian Gas Through The Territory Of Poland Of August 25, 1993",Protocol,1995,
environment,ieadb_2115,IEADB,"Protocol Of The Seventeenth Joint Greek - Bulgarian Inter-Governmental Committee On Economic, Industrial, Technical And Scientific Cooperation",Protocol,1995,
environment,ieadb_2116,IEADB,"Agreement Of The States Of The Gulf Of Mexico, Between The Government Of Mexico And The United States",Agreement,1995,
environment,ieadb_2117,IEADB,Mercantile Marine Navigation Agreement Between The Government Of The Russian Federation And The Government Of The Republic Of Bulgaria,Agreement,1995,
environment,ieadb_2118,IEADB,Protocol For The Common Exploitation Of The Maritime Zone To The Agreement For The Organization And Operation Of The Agency Of Management And Cooperation Between Guinee Bissau And Senegal,Protocol,1995,
environment,ieadb_2119,IEADB,"Agreement Between The Government Of The Hellenic Republic And The Government Of The Republic Of Lithuania On Economic, Industrial And Technological Cooperation",Agreement,1995,
environment,ieadb_212,IEADB,Agreement Between The Government Of The Republic Of Bulgaria And The Government Of Federal People's Republic Yugoslavia On Fisheries In The Border Water,Agreement,1962,
environment,ieadb_2120,IEADB,"Agreement Between Slovenia And Austria On Cooperation In The Area Of Regional Ordering, Space Planning And Regional Politics",Agreement,1995,
environment,ieadb_2121,IEADB,"Protocol Of The Fifth Joint Greek - Albanian Inter-Governmental Committee On Economic, Industrial, Technical And Scientific Cooperation Between The Governments Of The Republic Of Greece And The Republic Of Albania",Protocol,1995,
environment,ieadb_2122,IEADB,Agreement Between The Republic Of Turkey And The Republic Of Uzbekistan On Cooperation In The Field Of Science And Technology,Agreement,1995,
environment,ieadb_2123,IEADB,Agreement Of Commerce And Economic Cooperation Between Switzerland And The Ukraine,Accord,1995,
environment,ieadb_2124,IEADB,"Agreement Between The Republics Of Portugal And Cape Verde For Maritime Development, Hydrography, Mapping, Navigation Safety And Oceanography",Agreement,1995,
environment,ieadb_2125,IEADB,Agreement Between The Republic Of Turkey And The Republic Of Tajikistan On Cooperation In The Field Of Science And Technology,Agreement,1995,
environment,ieadb_2126,IEADB,Interim Agreement On The West Bank And The Gaza Strip,Interim Agreement,1995,
environment,ieadb_2127,IEADB,"Protocol Of The Fourteenth Session Of The Hellenic - Romanian Intergovernmental Joint Committee On Economic, Industrial And Technical Cooperation",Protocol,1995,
environment,ieadb_2128,IEADB,"Agreement On Conditions Of Supply Of Water And Shared Funding For The Compensational Measures Of Construction And Reconstruction Of The Water Supply Facilities For The ""Baykonur"" Complex And The Cities Located In The Zone Of Water Supply Source Between Russia And Kazakhstan",Agreement,1995,
environment,ieadb_2129,IEADB,Protocol Of The First Session Of The Greek-Armenian Joint Committee For Scientific And Technological Cooperation,Protocol,1995,
environment,ieadb_213,IEADB,Agreement Between The Government Of India And The Government Of Japan For The Establishment Of Agricultural Demonstration Farms,Agreement,1962,
environment,ieadb_2130,IEADB,Agreement Between The Government Of The Hellenic Republic And The Government Of The Republic Of Mauritius On Economic And Technological Cooperation,Agreement,1995,
environment,ieadb_2131,IEADB,Agreement Of Commerce And Economic Cooperation Between Switzerland And The Republic Of Moldova,Accord,1995,
environment,ieadb_2132,IEADB,Accord Between The Government Of Romania And The Government Of Slovakia On Economic And Technical Cooperation,Accord,1995,
environment,ieadb_2133,IEADB,Agreement On Mutual Assistance In The Event Of Disasters Or Serious Accidents,Agreement,1111,
environment,ieadb_2134,IEADB,"Agreement Between The Government Of The Hellenic Republic And The Government Of The Socialist Republic Of Vietnam On Economic, Industrial And Technological Cooperation",Agreement,1996,
environment,ieadb_2135,IEADB,"Treaty Between His Majesty's Government Of Nepal And The Government Of India Concerning The Integrated Development Of The Mahakali River Including Sarada Barrage, Tanakpur Barrage And Pancheshwar Project",Treaty,1996,36 I.L.M. 533 (1997)
environment,ieadb_2136,IEADB,"Protocol Of The First Joint Greek - Ukrainian Inter-Governmental Committee On Economic, Industrial, Technical And Scientific Cooperation",Protocol,1996,
environment,ieadb_2137,IEADB,Protocol On The Fifth Session Of The Greek-Czech Joint Committee For Science And Technology,Protocol,1996,
environment,ieadb_2138,IEADB,Treaty On Friendly And Cooperative Relations Between Romania And Georgia,Treaty,1996,
environment,ieadb_2139,IEADB,Agreement On The Lake Hanka Sanctuary,Agreement,1996,
environment,ieadb_214,IEADB,Exchange Of Letters Constituting An Agreement Between The Government Of India And The Government Of The United Arab Republic Relating To Development Of Atomic Energy For Peaceful Purposes,Exchange of letters constituting an agreement,1962,
environment,ieadb_2140,IEADB,"Agreement Between The Government Of Kazakhstan And The Government Of The Russian Federation On Rules Of Usage Of ""Baykonur"" Complex Land Lots",Agreement,1996,
environment,ieadb_2141,IEADB,Agreement (No 595/1996) Between The Austrian Federal Government And The Government Of The Federal Democratic Republic Of Ethiopia On Development Cooperation,Agreement,1996,
environment,ieadb_2142,IEADB,Agreement On The Establishment And Functioning Of The Joint Water Commission,Agreement,1996,
environment,ieadb_2143,IEADB,Agreement Between The Government Of Belarus And The Government Of Germany On Cooperation In Addressing Issues Of Liquidation Of Nuclear Weapons,Agreement,1996,
