country_name,treaty_id,treaty_name,action_type,action_date,signature_date,treaty_open_year,mtdsg_no,source_url
Tunisia,ottawa,Convention on the Prohibition of Anti-Personnel Mines (Ottawa Treaty),Ratification,1999-07-09,1997-12-04,1997,XXVI-5,https://treaties.un.org/Pages/ViewDetails.aspx?src=TREATY&mtdsg_no=XXVI-5&chapter=26&clang=_en
Türkiye,ottawa,Convention on the Prohibition of Anti-Personnel Mines (Ottawa Treaty),Accession,2003-09-25,,1997,XXVI-5,https://treaties.un.org/Pages/ViewDetails.aspx?src=TREATY&mtdsg_no=XXVI-5&chapter=26&clang=_en
Turkmenistan,ottawa,Convention on the Prohibition of Anti-Personnel Mines (Ottawa Treaty),Ratification,1998-01-19,1997-12-03,1997,XXVI-5,https://treaties.un.org/Pages/ViewDetails.aspx?src=TREATY&mtdsg_no=XXVI-5&chapter=26&clang=_en
Tuvalu,ottawa,Convention on the Prohibition of Anti-Personnel Mines (Ottawa Treaty),Accession,2011-09-13,,1997,XXVI-5,https://treaties.un.org/Pages/ViewDetails.aspx?src=TREATY&mtdsg_no=XXVI-5&chapter=26&clang=_en
Uganda,ottawa,Convention on the Prohibition of Anti-Personnel Mines (Ottawa Treaty),Ratification,1999-02-25,1997-12-03,1997,XXVI-5,https://treaties.un.org/Pages/ViewDetails.aspx?src=TREATY&mtdsg_no=XXVI-5&chapter=26&clang=_en
Ukraine,ottawa,Convention on the Prohibition of Anti-Personnel Mines (Ottawa Treaty),Ratification,2005-12-27,1999-02-24,1997,XXVI-5,https://treaties.un.org/Pages/ViewDetails.aspx?src=TREATY&mtdsg_no=XXVI-5&chapter=26&clang=_en
United Kingdom of Great Britain and Northern Ireland,ottawa,Convention on the Prohibition of Anti-Personnel Mines (Ottawa Treaty),Ratification,1998-07-31,1997-12-03,1997,XXVI-5,https://treaties.un.org/Pages/ViewDetails.aspx?src=TREATY&mtdsg_no=XXVI-5&chapter=26&clang=_en
United Republic of Tanzania,ottawa,Convention on the Prohibition of Anti-Personnel Mines (Ottawa Treaty),Ratification,2000-11-13,1997-12-03,1997,XXVI-5,https://treaties.un.org/Pages/ViewDetails.aspx?src=TREATY&mtdsg_no=XXVI-5&chapter=26&clang=_en
Uruguay,ottawa,Convention on the Prohibition of Anti-Personnel Mines (Ottawa Treaty),Ratification,2001-06-07,1997-12-03,1997,XXVI-5,https://treaties.un.org/Pages/ViewDetails.aspx?src=TREATY&mtdsg_no=XXVI-5&chapter=26&clang=_en
Vanuatu,ottawa,Convention on the Prohibition of Anti-Personnel Mines (Ottawa Treaty),Ratification,2005-09-16,1997-12-04,1997,XXVI-5,https://treaties.un.org/Pages/ViewDetails.aspx?src=TREATY&mtdsg_no=XXVI-5&chapter=26&clang=_en
Venezuela (Bolivarian Republic of),ottawa,Convention on the Prohibition of Anti-Personnel Mines (Ottawa Treaty),Ratification,1999-04-14,1997-12-03,1997,XXVI-5,https://treaties.un.org/Pages/ViewDetails.aspx?src=TREATY&mtdsg_no=XXVI-5&chapter=26&clang=_en
Yemen,ottawa,Convention on the Prohibition of Anti-Personnel Mines (Ottawa Treaty),Ratification,1998-09-01,1997-12-04,1997,XXVI-5,https://treaties.un.org/Pages/ViewDetails.aspx?src=TREATY&mtdsg_no=XXVI-5&chapter=26&clang=_en
Zambia,ottawa,Convention on the Prohibition of Anti-Personnel Mines (Ottawa Treaty),Ratification,2001-02-23,1997-12-12,1997,XXVI-5,https://treaties.un.org/Pages/ViewDetails.aspx?src=TREATY&mtdsg_no=XXVI-5&chapter=26&clang=_en
Zimbabwe,ottawa,Convention on the Prohibition of Anti-Personnel Mines (Ottawa Treaty),Ratification,1998-06-18,1997-12-03,1997,XXVI-5,https://treaties.un.org/Pages/ViewDetails.aspx?src=TREATY&mtdsg_no=XXVI-5&chapter=26&clang=_en
Afghanistan,ccm,Convention on Cluster Munitions,Ratification,2011-09-08,2008-12-03,2008,XXVI-6,https://treaties.un.org/Pages/ViewDetails.aspx?src=TREATY&mtdsg_no=XXVI-6&chapter=26&clang=_en
Albania,ccm,Convention on Cluster Munitions,Ratification,2009-06-16,2008-12-03,2008,XXVI-6,https://treaties.un.org/Pages/ViewDetails.aspx?src=TREATY&mtdsg_no=XXVI-6&chapter=26&clang=_en
Andorra,ccm,Convention on Cluster Munitions,Accession,2013-04-09,,2008,XXVI-6,https://treaties.un.org/Pages/ViewDetails.aspx?src=TREATY&mtdsg_no=XXVI-6&chapter=26&clang=_en
Angola,ccm,Convention on Cluster Munitions,,,2008-12-03,2008,XXVI-6,https://treaties.un.org/Pages/ViewDetails.aspx?src=TREATY&mtdsg_no=XXVI-6&chapter=26&clang=_en
Antigua and Barbuda,ccm,Convention on Cluster Munitions,Ratification,2010-08-23,2010-07-16,2008,XXVI-6,https://treaties.un.org/Pages/ViewDetails.aspx?src=TREATY&mtdsg_no=XXVI-6&chapter=26&clang=_en
Australia,ccm,Convention on Cluster Munitions,Ratification,2012-10-08,2008-12-03,2008,XXVI-6,https://treaties.un.org/Pages/ViewDetails.aspx?src=TREATY&mtdsg_no=XXVI-6&chapter=26&clang=_en
Austria,ccm,Convention on Cluster Munitions,Ratification,2009-04-02,2008-12-03,2008,XXVI-6,https://treaties.un.org/Pages/ViewDetails.aspx?src=TREATY&mtdsg_no=XXVI-6&chapter=26&clang=_en
Belgium,ccm,Convention on Cluster Munitions,Ratification,2009-12-22,2008-12-03,2008,XXVI-6,https://treaties.un.org/Pages/ViewDetails.aspx?src=TREATY&mtdsg_no=XXVI-6&chapter=26&clang=_en
Belize,ccm,Convention on Cluster Munitions,Accession,2014-09-02,,2008,XXVI-6,https://treaties.un.org/Pages/ViewDetails.aspx?src=TREATY&mtdsg_no=XXVI-6&chapter=26&clang=_en
Benin,ccm,Convention on Cluster Munitions,Ratification,2017-07-10,2008-12-03,2008,XXVI-6,https://treaties.un.org/Pages/ViewDetails.aspx?src=TREATY&mtdsg_no=XXVI-6&chapter=26&clang=_en
Bolivia (Plurinational State of),ccm,Convention on Cluster Munitions,Ratification,2013-04-30,2008-12-03,2008,XXVI-6,https://treaties.un.org/Pages/ViewDetails.aspx?src=TREATY&mtdsg_no=XXVI-6&chapter=26&clang=_en
Bosnia and Herzegovina,ccm,Convention on Cluster Munitions,Ratification,2010-09-07,2008-12-03,2008,XXVI-6,https://treaties.un.org/Pages/ViewDetails.aspx?src=TREATY&mtdsg_no=XXVI-6&chapter=26&clang=_en
Botswana,ccm,Convention on Cluster Munitions,Ratification,2011-06-27,2008-12-03,2008,XXVI-6,https://treaties.un.org/Pages/ViewDetails.aspx?src=TREATY&mtdsg_no=XXVI-6&chapter=26&clang=_en
Bulgaria,ccm,Convention on Cluster Munitions,Ratification,2011-04-06,2008-12-03,2008,XXVI-6,https://treaties.un.org/Pages/ViewDetails.aspx?src=TREATY&mtdsg_no=XXVI-6&chapter=26&clang=_en
Burkina Faso,ccm,Convention on Cluster Munitions,Ratification,2010-02-16,2008-12-03,2008,XXVI-6,https://treaties.un.org/Pages/ViewDetails.aspx?src=TREATY&mtdsg_no=XXVI-6&chapter=26&clang=_en
Burundi,ccm,Convention on Cluster Munitions,Ratification,2009-09-25,2008-12-03,2008,XXVI-6,https://treaties.un.org/Pages/ViewDetails.aspx?src=TREATY&mtdsg_no=XXVI-6&chapter=26&clang=_en
Cabo Verde,ccm,Convention on Cluster Munitions,Ratification,2010-10-19,2008-12-03,2008,XXVI-6,https://treaties.un.org/Pages/ViewDetails.aspx?src=TREATY&mtdsg_no=XXVI-6&chapter=26&clang=_en
Cameroon,ccm,Convention on Cluster Munitions,Ratification,2012-07-12,2009-12-15,2008,XXVI-6,https://treaties.un.org/Pages/ViewDetails.aspx?src=TREATY&mtdsg_no=XXVI-6&chapter=26&clang=_en
Canada,ccm,Convention on Cluster Munitions,Ratification,2015-03-16,2008-12-03,2008,XXVI-6,https://treaties.un.org/Pages/ViewDetails.aspx?src=TREATY&mtdsg_no=XXVI-6&chapter=26&clang=_en
Central African Republic,ccm,Convention on Cluster Munitions,,,2008-12-03,2008,XXVI-6,https://treaties.un.org/Pages/ViewDetails.aspx?src=TREATY&mtdsg_no=XXVI-6&chapter=26&clang=_en
Chad,ccm,Convention on Cluster Munitions,Ratification,2013-03-26,2008-12-03,2008,XXVI-6,https://treaties.un.org/Pages/ViewDetails.aspx?src=TREATY&mtdsg_no=XXVI-6&chapter=26&clang=_en
Chile,ccm,Convention on Cluster Munitions,Ratification,2010-12-16,2008-12-03,2008,XXVI-6,https://treaties.un.org/Pages/ViewDetails.aspx?src=TREATY&mtdsg_no=XXVI-6&chapter=26&clang=_en
Colombia,ccm,Convention on Cluster Munitions,Ratification,2015-09-10,2008-12-03,2008,XXVI-6,https://treaties.un.org/Pages/ViewDetails.aspx?src=TREATY&mtdsg_no=XXVI-6&chapter=26&clang=_en
Comoros,ccm,Convention on Cluster Munitions,Ratification,2010-07-28,2008-12-03,2008,XXVI-6,https://treaties.un.org/Pages/ViewDetails.aspx?src=TREATY&mtdsg_no=XXVI-6&chapter=26&clang=_en
Congo,ccm,Convention on Cluster Munitions,Ratification,2014-09-02,2008-12-03,2008,XXVI-6,https://treaties.un.org/Pages/ViewDetails.aspx?src=TREATY&mtdsg_no=XXVI-6&chapter=26&clang=_en
Cook Islands,ccm,Convention on Cluster Munitions,Ratification,2011-08-23,2008-12-03,2008,XXVI-6,https://treaties.un.org/Pages/ViewDetails.aspx?src=TREATY&mtdsg_no=XXVI-6&chapter=26&clang=_en
Costa Rica,ccm,Convention on Cluster Munitions,Ratification,2011-04-28,2008-12-03,2008,XXVI-6,https://treaties.un.org/Pages/ViewDetails.aspx?src=TREATY&mtdsg_no=XXVI-6&chapter=26&clang=_en
Côte d'Ivoire,ccm,Convention on Cluster Munitions,Ratification,2012-03-12,2008-12-04,2008,XXVI-6,https://treaties.un.org/Pages/ViewDetails.aspx?src=TREATY&mtdsg_no=XXVI-6&chapter=26&clang=_en
Croatia,ccm,Convention on Cluster Munitions,Ratification,2009-08-17,2008-12-03,2008,XXVI-6,https://treaties.un.org/Pages/ViewDetails.aspx?src=TREATY&mtdsg_no=XXVI-6&chapter=26&clang=_en
Cuba,ccm,Convention on Cluster Munitions,Accession,2016-04-06,,2008,XXVI-6,https://treaties.un.org/Pages/ViewDetails.aspx?src=TREATY&mtdsg_no=XXVI-6&chapter=26&clang=_en
Cyprus,ccm,Convention on Cluster Munitions,,,2009-09-23,2008,XXVI-6,https://treaties.un.org/Pages/ViewDetails.aspx?src=TREATY&mtdsg_no=XXVI-6&chapter=26&clang=_en
Czech Republic,ccm,Convention on Cluster Munitions,Ratification,2011-09-22,2008-12-03,2008,XXVI-6,https://treaties.un.org/Pages/ViewDetails.aspx?src=TREATY&mtdsg_no=XXVI-6&chapter=26&clang=_en
Democratic Republic of the Congo,ccm,Convention on Cluster Munitions,,,2009-03-18,2008,XXVI-6,https://treaties.un.org/Pages/ViewDetails.aspx?src=TREATY&mtdsg_no=XXVI-6&chapter=26&clang=_en
Denmark,ccm,Convention on Cluster Munitions,Ratification,2010-02-12,2008-12-03,2008,XXVI-6,https://treaties.un.org/Pages/ViewDetails.aspx?src=TREATY&mtdsg_no=XXVI-6&chapter=26&clang=_en
Djibouti,ccm,Convention on Cluster Munitions,,,2010-07-30,2008,XXVI-6,https://treaties.un.org/Pages/ViewDetails.aspx?src=TREATY&mtdsg_no=XXVI-6&chapter=26&clang=_en
Dominican Republic,ccm,Convention on Cluster Munitions,Ratification,2011-12-20,2009-11-10,2008,XXVI-6,https://treaties.un.org/Pages/ViewDetails.aspx?src=TREATY&mtdsg_no=XXVI-6&chapter=26&clang=_en
Ecuador,ccm,Convention on Cluster Munitions,Ratification,2010-05-11,2008-12-03,2008,XXVI-6,https://treaties.un.org/Pages/ViewDetails.aspx?src=TREATY&mtdsg_no=XXVI-6&chapter=26&clang=_en
El Salvador,ccm,Convention on Cluster Munitions,Ratification,2011-01-10,2008-12-03,2008,XXVI-6,https://treaties.un.org/Pages/ViewDetails.aspx?src=TREATY&mtdsg_no=XXVI-6&chapter=26&clang=_en
Eswatini,ccm,Convention on Cluster Munitions,Accession,2011-09-13,,2008,XXVI-6,https://treaties.un.org/Pages/ViewDetails.aspx?src=TREATY&mtdsg_no=XXVI-6&chapter=26&clang=_en
Fiji,ccm,Convention on Cluster Munitions,Ratification,2010-05-28,2008-12-03,2008,XXVI-6,https://treaties.un.org/Pages/ViewDetails.aspx?src=TREATY&mtdsg_no=XXVI-6&chapter=26&clang=_en
France,ccm,Convention on Cluster Munitions,Ratification,2009-09-25,2008-12-03,2008,XXVI-6,https://treaties.un.org/Pages/ViewDetails.aspx?src=TREATY&mtdsg_no=XXVI-6&chapter=26&clang=_en
Gambia,ccm,Convention on Cluster Munitions,Ratification,2018-12-11,2008-12-03,2008,XXVI-6,https://treaties.un.org/Pages/ViewDetails.aspx?src=TREATY&mtdsg_no=XXVI-6&chapter=26&clang=_en
Germany,ccm,Convention on Cluster Munitions,Ratification,2009-07-08,2008-12-03,2008,XXVI-6,https://treaties.un.org/Pages/ViewDetails.aspx?src=TREATY&mtdsg_no=XXVI-6&chapter=26&clang=_en
Ghana,ccm,Convention on Cluster Munitions,Ratification,2011-02-03,2008-12-03,2008,XXVI-6,https://treaties.un.org/Pages/ViewDetails.aspx?src=TREATY&mtdsg_no=XXVI-6&chapter=26&clang=_en
Grenada,ccm,Convention on Cluster Munitions,Accession,2011-06-29,,2008,XXVI-6,https://treaties.un.org/Pages/ViewDetails.aspx?src=TREATY&mtdsg_no=XXVI-6&chapter=26&clang=_en
Guatemala,ccm,Convention on Cluster Munitions,Ratification,2010-11-03,2008-12-03,2008,XXVI-6,https://treaties.un.org/Pages/ViewDetails.aspx?src=TREATY&mtdsg_no=XXVI-6&chapter=26&clang=_en
Guinea,ccm,Convention on Cluster Munitions,Ratification,2014-10-21,2008-12-03,2008,XXVI-6,https://treaties.un.org/Pages/ViewDetails.aspx?src=TREATY&mtdsg_no=XXVI-6&chapter=26&clang=_en
Guinea-Bissau,ccm,Convention on Cluster Munitions,Ratification,2010-11-29,2008-12-04,2008,XXVI-6,https://treaties.un.org/Pages/ViewDetails.aspx?src=TREATY&mtdsg_no=XXVI-6&chapter=26&clang=_en
Guyana,ccm,Convention on Cluster Munitions,Accession,2014-10-31,,2008,XXVI-6,https://treaties.un.org/Pages/ViewDetails.aspx?src=TREATY&mtdsg_no=XXVI-6&chapter=26&clang=_en
Haiti,ccm,Convention on Cluster Munitions,,,2009-10-28,2008,XXVI-6,https://treaties.un.org/Pages/ViewDetails.aspx?src=TREATY&mtdsg_no=XXVI-6&chapter=26&clang=_en
Holy See,ccm,Convention on Cluster Munitions,Ratification,2008-12-03,2008-12-03,2008,XXVI-6,https://treaties.un.org/Pages/ViewDetails.aspx?src=TREATY&mtdsg_no=XXVI-6&chapter=26&clang=_en
Honduras,ccm,Convention on Cluster Munitions,Ratification,2012-03-21,2008-12-03,2008,XXVI-6,https://treaties.un.org/Pages/ViewDetails.aspx?src=TREATY&mtdsg_no=XXVI-6&chapter=26&clang=_en
Hungary,ccm,Convention on Cluster Munitions,Ratification,2012-07-03,2008-12-03,2008,XXVI-6,https://treaties.un.org/Pages/ViewDetails.aspx?src=TREATY&mtdsg_no=XXVI-6&chapter=26&clang=_en
Iceland,ccm,Convention on Cluster Munitions,Ratification,2015-08-31,2008-12-03,2008,XXVI-6,https://treaties.un.org/Pages/ViewDetails.aspx?src=TREATY&mtdsg_no=XXVI-6&chapter=26&clang=_en
Indonesia,ccm,Convention on Cluster Munitions,,,2008-12-03,2008,XXVI-6,https://treaties.un.org/Pages/ViewDetails.aspx?src=TREATY&mtdsg_no=XXVI-6&chapter=26&clang=_en
Iraq,ccm,Convention on Cluster Munitions,Ratification,2013-05-14,2009-11-12,2008,XXVI-6,https://treaties.un.org/Pages/ViewDetails.aspx?src=TREATY&mtdsg_no=XXVI-6&chapter=26&clang=_en
Ireland,ccm,Convention on Cluster Munitions,Ratification,2008-12-03,2008-12-03,2008,XXVI-6,https://treaties.un.org/Pages/ViewDetails.aspx?src=TREATY&mtdsg_no=XXVI-6&chapter=26&clang=_en
Italy,ccm,Convention on Cluster Munitions,Ratification,2011-09-21,2008-12-03,2008,XXVI-6,https://treaties.un.org/Pages/ViewDetails.aspx?src=TREATY&mtdsg_no=XXVI-6&chapter=26&clang=_en
Jamaica,ccm,Convention on Cluster Munitions,,,2009-06-12,2008,XXVI-6,https://treaties.un.org/Pages/ViewDetails.aspx?src=TREATY&mtdsg_no=XXVI-6&chapter=26&clang=_en
Japan,ccm,Convention on Cluster Munitions,Accession,2009-07-14,2008-12-03,2008,XXVI-6,https://treaties.un.org/Pages/ViewDetails.aspx?src=TREATY&mtdsg_no=XXVI-6&chapter=26&clang=_en
Kenya,ccm,Convention on Cluster Munitions,,,2008-12-03,2008,XXVI-6,https://treaties.un.org/Pages/ViewDetails.aspx?src=TREATY&mtdsg_no=XXVI-6&chapter=26&clang=_en
Lao People's Democratic Republic,ccm,Convention on Cluster Munitions,Ratification,2009-03-18,2008-12-03,2008,XXVI-6,https://treaties.un.org/Pages/ViewDetails.aspx?src=TREATY&mtdsg_no=XXVI-6&chapter=26&clang=_en
Lebanon,ccm,Convention on Cluster Munitions,Ratification,2010-11-05,2008-12-03,2008,XXVI-6,https://treaties.un.org/Pages/ViewDetails.aspx?src=TREATY&mtdsg_no=XXVI-6&chapter=26&clang=_en
Lesotho,ccm,Convention on Cluster Munitions,Ratification,2010-05-28,2008-12-03,2008,XXVI-6,https://treaties.un.org/Pages/ViewDetails.aspx?src=TREATY&mtdsg_no=XXVI-6&chapter=26&clang=_en
Liberia,ccm,Convention on Cluster Munitions,,,2008-12-03,2008,XXVI-6,https://treaties.un.org/Pages/ViewDetails.aspx?src=TREATY&mtdsg_no=XXVI-6&chapter=26&clang=_en
Liechtenstein,ccm,Convention on Cluster Munitions,Ratification,2013-03-04,2008-12-03,2008,XXVI-6,https://treaties.un.org/Pages/ViewDetails.aspx?src=TREATY&mtdsg_no=XXVI-6&chapter=26&clang=_en
Luxembourg,ccm,Convention on Cluster Munitions,Ratification,2009-07-10,2008-12-03,2008,XXVI-6,https://treaties.un.org/Pages/ViewDetails.aspx?src=TREATY&mtdsg_no=XXVI-6&chapter=26&clang=_en
Madagascar,ccm,Convention on Cluster Munitions,Ratification,2017-05-20,2008-12-03,2008,XXVI-6,https://treaties.un.org/Pages/ViewDetails.aspx?src=TREATY&mtdsg_no=XXVI-6&chapter=26&clang=_en
Malawi,ccm,Convention on Cluster Munitions,Ratification,2009-10-07,2008-12-03,2008,XXVI-6,https://treaties.un.org/Pages/ViewDetails.aspx?src=TREATY&mtdsg_no=XXVI-6&chapter=26&clang=_en
Maldives,ccm,Convention on Cluster Munitions,Accession,2019-09-27,,2008,XXVI-6,https://treaties.un.org/Pages/ViewDetails.aspx?src=TREATY&mtdsg_no=XXVI-6&chapter=26&clang=_en
Mali,ccm,Convention on Cluster Munitions,Ratification,2010-06-30,2008-12-03,2008,XXVI-6,https://treaties.un.org/Pages/ViewDetails.aspx?src=TREATY&mtdsg_no=XXVI-6&chapter=26&clang=_en
Malta,ccm,Convention on Cluster Munitions,Ratification,2009-09-24,2008-12-03,2008,XXVI-6,https://treaties.un.org/Pages/ViewDetails.aspx?src=TREATY&mtdsg_no=XXVI-6&chapter=26&clang=_en
Mauritania,ccm,Convention on Cluster Munitions,Ratification,2012-02-01,2010-04-19,2008,XXVI-6,https://treaties.un.org/Pages/ViewDetails.aspx?src=TREATY&mtdsg_no=XXVI-6&chapter=26&clang=_en
Mauritius,ccm,Convention on Cluster Munitions,Accession,2015-10-01,,2008,XXVI-6,https://treaties.un.org/Pages/ViewDetails.aspx?src=TREATY&mtdsg_no=XXVI-6&chapter=26&clang=_en
Mexico,ccm,Convention on Cluster Munitions,Ratification,2009-05-06,2008-12-03,2008,XXVI-6,https://treaties.un.org/Pages/ViewDetails.aspx?src=TREATY&mtdsg_no=XXVI-6&chapter=26&clang=_en
Monaco,ccm,Convention on Cluster Munitions,Ratification,2010-09-21,2008-12-03,2008,XXVI-6,https://treaties.un.org/Pages/ViewDetails.aspx?src=TREATY&mtdsg_no=XXVI-6&chapter=26&clang=_en
Montenegro,ccm,Convention on Cluster Munitions,Ratification,2010-01-25,2008-12-03,2008,XXVI-6,https://treaties.un.org/Pages/ViewDetails.aspx?src=TREATY&mtdsg_no=XXVI-6&chapter=26&clang=_en
Mozambique,ccm,Convention on Cluster Munitions,Ratification,2011-03-14,2008-12-03,2008,XXVI-6,https://treaties.un.org/Pages/ViewDetails.aspx?src=TREATY&mtdsg_no=XXVI-6&chapter=26&clang=_en
Namibia,ccm,Convention on Cluster Munitions,Ratification,2018-08-31,2008-12-03,2008,XXVI-6,https://treaties.un.org/Pages/ViewDetails.aspx?src=TREATY&mtdsg_no=XXVI-6&chapter=26&clang=_en
Nauru,ccm,Convention on Cluster Munitions,Ratification,2013-02-04,2008-12-03,2008,XXVI-6,https://treaties.un.org/Pages/ViewDetails.aspx?src=TREATY&mtdsg_no=XXVI-6&chapter=26&clang=_en
Netherlands (Kingdom of the),ccm,Convention on Cluster Munitions,Accession,2011-02-23,2008-12-03,2008,XXVI-6,https://treaties.un.org/Pages/ViewDetails.aspx?src=TREATY&mtdsg_no=XXVI-6&chapter=26&clang=_en
New Zealand,ccm,Convention on Cluster Munitions,Ratification,2009-12-22,2008-12-03,2008,XXVI-6,https://treaties.un.org/Pages/ViewDetails.aspx?src=TREATY&mtdsg_no=XXVI-6&chapter=26&clang=_en
Nicaragua,ccm,Convention on Cluster Munitions,Ratification,2009-11-02,2008-12-03,2008,XXVI-6,https://treaties.un.org/Pages/ViewDetails.aspx?src=TREATY&mtdsg_no=XXVI-6&chapter=26&clang=_en
Niger,ccm,Convention on Cluster Munitions,Ratification,2009-06-02,2008-12-03,2008,XXVI-6,https://treaties.un.org/Pages/ViewDetails.aspx?src=TREATY&mtdsg_no=XXVI-6&chapter=26&clang=_en
Nigeria,ccm,Convention on Cluster Munitions,Ratification,2023-02-28,2009-06-12,2008,XXVI-6,https://treaties.un.org/Pages/ViewDetails.aspx?src=TREATY&mtdsg_no=XXVI-6&chapter=26&clang=_en
Niue,ccm,Convention on Cluster Munitions,Accession,2020-08-06,,2008,XXVI-6,https://treaties.un.org/Pages/ViewDetails.aspx?src=TREATY&mtdsg_no=XXVI-6&chapter=26&clang=_en
North Macedonia,ccm,Convention on Cluster Munitions,Ratification,2009-10-08,2008-12-03,2008,XXVI-6,https://treaties.un.org/Pages/ViewDetails.aspx?src=TREATY&mtdsg_no=XXVI-6&chapter=26&clang=_en
Norway,ccm,Convention on Cluster Munitions,Ratification,2008-12-03,2008-12-03,2008,XXVI-6,https://treaties.un.org/Pages/ViewDetails.aspx?src=TREATY&mtdsg_no=XXVI-6&chapter=26&clang=_en
Palau,ccm,Convention on Cluster Munitions,Ratification,2016-04-19,2008-12-03,2008,XXVI-6,https://treaties.un.org/Pages/ViewDetails.aspx?src=TREATY&mtdsg_no=XXVI-6&chapter=26&clang=_en
Panama,ccm,Convention on Cluster Munitions,Ratification,2010-11-29,2008-12-03,2008,XXVI-6,https://treaties.un.org/Pages/ViewDetails.aspx?src=TREATY&mtdsg_no=XXVI-6&chapter=26&clang=_en
Paraguay,ccm,Convention on Cluster Munitions,Ratification,2015-03-12,2008-12-03,2008,XXVI-6,https://treaties.un.org/Pages/ViewDetails.aspx?src=TREATY&mtdsg_no=XXVI-6&chapter=26&clang=_en
Peru,ccm,Convention on Cluster Munitions,Ratification,2012-09-26,2008-12-03,2008,XXVI-6,https://treaties.un.org/Pages/ViewDetails.aspx?src=TREATY&mtdsg_no=XXVI-6&chapter=26&clang=_en
Philippines,ccm,Convention on Cluster Munitions,Ratification,2019-01-03,2008-12-03,2008,XXVI-6,https://treaties.un.org/Pages/ViewDetails.aspx?src=TREATY&mtdsg_no=XXVI-6&chapter=26&clang=_en
Portugal,ccm,Convention on Cluster Munitions,Ratification,2011-03-09,2008-12-03,2008,XXVI-6,https://treaties.un.org/Pages/ViewDetails.aspx?src=TREATY&mtdsg_no=XXVI-6&chapter=26&clang=_en
Republic of Moldova,ccm,Convention on Cluster Munitions,Ratification,2010-02-16,2008-12-03,2008,XXVI-6,https://treaties.un.org/Pages/ViewDetails.aspx?src=TREATY&mtdsg_no=XXVI-6&chapter=26&clang=_en
Rwanda,ccm,Convention on Cluster Munitions,Ratification,2015-08-25,2008-12-03,2008,XXVI-6,https://treaties.un.org/Pages/ViewDetails.aspx?src=TREATY&mtdsg_no=XXVI-6&chapter=26&clang=_en
Samoa,ccm,Convention on Cluster Munitions,Ratification,2010-04-28,2008-12-03,2008,XXVI-6,https://treaties.un.org/Pages/ViewDetails.aspx?src=TREATY&mtdsg_no=XXVI-6&chapter=26&clang=_en
San Marino,ccm,Convention on Cluster Munitions,Ratification,2009-07-10,2008-12-03,2008,XXVI-6,https://treaties.un.org/Pages/ViewDetails.aspx?src=TREATY&mtdsg_no=XXVI-6&chapter=26&clang=_en
Sao Tome and Principe,ccm,Convention on Cluster Munitions,Ratification,2020-01-27,2008-12-03,2008,XXVI-6,https://treaties.un.org/Pages/ViewDetails.aspx?src=TREATY&mtdsg_no=XXVI-6&chapter=26&clang=_en
Senegal,ccm,Convention on Cluster Munitions,Ratification,2011-08-03,2008-12-03,2008,XXVI-6,https://treaties.un.org/Pages/ViewDetails.aspx?src=TREATY&mtdsg_no=XXVI-6&chapter=26&clang=_en
Seychelles,ccm,Convention on Cluster Munitions,Ratification,2010-05-20,2010-04-13,2008,XXVI-6,https://treaties.un.org/Pages/ViewDetails.aspx?src=TREATY&mtdsg_no=XXVI-6&chapter=26&clang=_en
Sierra Leone,ccm,Convention on Cluster Munitions,Ratification,2008-12-03,2008-12-03,2008,XXVI-6,https://treaties.un.org/Pages/ViewDetails.aspx?src=TREATY&mtdsg_no=XXVI-6&chapter=26&clang=_en
Slovakia,ccm,Convention on Cluster Munitions,Accession,2015-07-24,,2008,XXVI-6,https://treaties.un.org/Pages/ViewDetails.aspx?src=TREATY&mtdsg_no=XXVI-6&chapter=26&clang=_en
Slovenia,ccm,Convention on Cluster Munitions,Ratification,2009-08-19,2008-12-03,2008,XXVI-6,https://treaties.un.org/Pages/ViewDetails.aspx?src=TREATY&mtdsg_no=XXVI-6&chapter=26&clang=_en
Somalia,ccm,Convention on Cluster Munitions,Ratification,2015-09-30,2008-12-03,2008,XXVI-6,https://treaties.un.org/Pages/ViewDetails.aspx?src=TREATY&mtdsg_no=XXVI-6&chapter=26&clang=_en
South Africa,ccm,Convention on Cluster Munitions,Ratification,2015-05-28,2008-12-03,2008,XXVI-6,https://treaties.un.org/Pages/ViewDetails.aspx?src=TREATY&mtdsg_no=XXVI-6&chapter=26&clang=_en
South Sudan,ccm,Convention on Cluster Munitions,Accession,2023-08-03,,2008,XXVI-6,https://treaties.un.org/Pages/ViewDetails.aspx?src=TREATY&mtdsg_no=XXVI-6&chapter=26&clang=_en
Spain,ccm,Convention on Cluster Munitions,Ratification,2009-06-17,2008-12-03,2008,XXVI-6,https://treaties.un.org/Pages/ViewDetails.aspx?src=TREATY&mtdsg_no=XXVI-6&chapter=26&clang=_en
Sri Lanka,ccm,Convention on Cluster Munitions,Accession,2018-03-01,,2008,XXVI-6,https://treaties.un.org/Pages/ViewDetails.aspx?src=TREATY&mtdsg_no=XXVI-6&chapter=26&clang=_en
St. Kitts and Nevis,ccm,Convention on Cluster Munitions,Accession,2013-09-13,,2008,XXVI-6,https://treaties.un.org/Pages/ViewDetails.aspx?src=TREATY&mtdsg_no=XXVI-6&chapter=26&clang=_en
